_id,name_en,name_ru,name_uk
2214279,Zachativska,Зачатьевская,Зачатівська
2214280,Makiyivka Pas,Макеевка Пасс,Макіївка Пас
2214281,Rozivka,Розовка,Розівка
2214287,Debaltseve Sortuvaln,Дебальцево Сортировочн,Дебальцеве Сортувальн
2214288,Shypylove,Шипилово,Шипилове
2214298,Mertsaliv,Мерцалов,Мерцалів
2214303,Biryukove,Бирюково,Бірюкове
2214312,,Раз'езд 2 Км,Роз'їзд 2 Км
2214314,Kurakhivka,Кураховка,Курахівка
2214318,Motorny,Моторный,Моторний
2214319,Dobropillya,Доброполье,Добропілля
2214345,Oliyzhyrkombinat,Масложиркомбинат,Олійжиркомбінат
2214350,Konoplyanivka,Конопляновка,Коноплянівка
2214355,Krasny Luch,Красный Луч,Красний Луч
2214359,Lutovynivske Selyshche,Лутовиновский Поселок,Лутовинівське Селище
2214364,Dovzhanska Nova,Длжанская Новая,Довжанська Нова
2214369,Lantrativka,Лантратовка,Лантратівка
2214371,Rozpasiyivka,Распасеевка,Розпасіївка
2214372,Solidarny,Солидарный,Солідарний
2214373,Molodist,Молодость,Молодість
2214375,Bilokurakyne,Белокуракино,Білокуракине
2214376,Kolektyvny,Коллективный,Колективний
2214378,Ostrohlyad,Острогляд,Острогляд
2214382,Donets,Донец,Донець
2214393,Izotove,Изотово,Ізотове
2214400,Mariupol,Мариуполь,Маріуполь
2214413,Donetsk 2,Донецк 2,Донецьк 2
2214417,Bratky,Братки,Братки
2214420,Pryemny,Приятный,Приємний
2214430,Antratsyt,Антрацит,Антрацит
2214440,Brusyn,Брусин,Брусин
2214443,Novobakhmutivka,Новобахмутовка,Новобахмутівка
2214448,Chasiv Yar,Часов Яр,Часів Яр
2214460,Yarova,Яровая,Ярова
2214464,Dronove,Дроново,Дронове
2214470,Zeleny Klyn,Зеленый Клин,Зелений Клин
2214477,Novosvitlivsky,Новосветловский,Новосвітлівський
2214480,Mospyne,Моспино,Моспине
2214485,Rudayeve,Рудаево,Рудаєве
2214494,Mochalynsky,Мочалинский,Мочалинський
2214504,Novatorska,Новаторская,Новаторська
2214506,Roya,Роя,Роя
2214508,Sofino-Bridska,Софьино-Бродская,Софіно-Брідська
2214513,Menchuhove,Менчугово,Менчугове
2214516,Burbulativska,Бурбулатовская,Бурбулатівська
2214519,Nyzhnokrynka,Нижнекрынка,Нижньокринка
2214520,Lehendarna,Легендарная,Легендарна
2214521,Selydivka,Селидовка,Селидівка
2214524,Karakuba,Каракуба,Каракуба
2214530,Krasnohorivka,Красногоровка,Красногорівка
2214651,Horytsvitny,Горицветный,Горицвітний
2214767,Uyut,Уют,Уют
2215151,Urozhayny,Урожайный,Урожайний
2215227,Hostry,Острый,Гострий
2215236,Kalmius,Кальмиус,Кальміус
2215239,Mushketove,Мушкетово,Мушкетове
2215241,Ovrahy,Овраги,Овраги
2215261,Yaremivka,Яремовка,Яремівка
2215265,Valuyska,Валуйская,Валуйська
2215266,Vodoprovid,Водопровод,Водопровід
2215274,Chumakove,Чумаково,Чумакове
2215276,Slaviansk-V,Славянск-Ветка,Слов'янськ-Вітка
2215359,Simeykyne Nove,Семейкино Новое,Сімейкине Нове
2215374,Katran,Катран,Катран
2215376,Lubianka,Лубянка,Луб'янка
2216377,Chumbur,Чумбур,Чумбур
2218000,Lviv,Львов,Львів
2218001,Holoskiv,Голосков,Голосків
2218002,Semenivka,Семяновка,Семенівка
2218003,Udrytsk,Удрицк,Удрицьк
2218004,Mylyachi,Милячи,Милячі
2218005,Sambir,Самбор,Самбір
2218006,Nemovychi,Немовичи,Немовичі
2218007,Malynsk,Малынск,Малинськ
2218008,Mokvyn,Моквин,Моквин
2218009,Lyubomyrsk,Любомирск,Любомирськ
2218010,Zdolbuniv,Здолбунов,Здолбунів
2218011,Reshutsk,Решуцк,Решуцьк
2218012,Ozeryany,Озеряны,Озеряни
2218013,Smyha,Смыга,Смига
2218014,Mykulychyn,Микуличин,Микуличин
2218015,Kostopil,Костополь,Костопіль
2218016,Kamenica,Каменица-Волынская,Кам'яниця-Волин.
2218017,Shchyrets 1,Щирец 1,Щирець 1
2218018,Verba,Верба,Верба
2218019,Rudnya-Pochayivska,Рудня-Почаювская,Рудня-Почаївська
2218020,Kovel,Ковель,Ковель-Пас.
2218021,Dmytriya,Дмитрия,Дмитрія
2218022,Zabolottsi,Заболотцы,Заболотці
2218023,Ozhydiv-Olesko,Ожидов-Олеско,Ожидів
2218024,Cherkasy Lvivski,Черкассы Львовские,Черкаси Львівські
2218025,Krasne,Красне,Красне
2218026,Zadorozhnya,Задорожная,Задорожня
2218027,Uhersko,Угерско,Угерсько
2218028,Steble,Стебле,Стебле
2218029,Povorsk,Повурск,Повурськ
2218030,Kolomya,Коломыя,Коломия
2218031,Troyanivka,Трояновка,Троянівка
2218032,Chartorysk,Чарторийск,Чарторийськ
2218033,Rafalivka,Рафаловка,Рафалівка
2218034,Tutovychi,Тутовичи,Тутовичі
2218035,Hirne,Гирне,Гірне
2218036,Tomashhorod,Томашгород,Томашгород
2218037,Ostky,Остки,Остки
2218038,Stynava Nyzhnya,Стинава Нижняя,Стинава Нижня
2218039,Nyzhnye Synovydne,Нижнесиневидное,Нижнє Синьовидне
2218040,Lanivtsi,Лановцы,Ланівці
2218041,Turiysk,Турийск,Турійськ
2218042,Ternavka,Тернавка,Тернавка
2218043,Ovadne,Овадно,Овадно
2218044,Ivanychi,Иваничи,Іваничі
2218045,Snyatyn,Снятын,Снятин
2218046,Lyubytiv,Любитов,Любитів
2218047,Holoby,Голобы,Голоби
2218048,Perespa,Переспа,Переспа
2218049,Rozhyshche,Рожище,Рожище
2218050,Vapnyarky,Вапнярки,Вапнярки
2218051,Olyka,Олыка,Олика
2218052,Tsuman,Цумань,Цумань
2218053,Klevan,Клевань,Клевань
2218054,Yantarna,Янтарна,Янтарна
2218055,Supranivka,Супрановка,Супранівка
2218056,Hnydava,Гнидава,Гнидава
2218057,Nesvich-Volynsky,Несвичь-Волынский,Несвіч-Волинський
2218058,Ryasna,Рясна,Рясна
2218059,Senkevychivka,Сенкевичевка,Сенкевичівка
2218060,Lutsk,Луцк,Луцьк
2218061,Zvynyache,Звиняче,Звиняче
2218062,Sokal,Сокаль,Сокаль
2218063,Hirnyak,Горняк,Гірняк
2218064,Sosnivka,Сосновка,Соснівка
2218065,Solotvyno 1,Солотвино 1,Солотвино 1
2218066,Dobrotvir,Добротвор,Добротвір
2218067,Sapizhanka,Сапежанка,Сапіжанка
2218068,Stoyaniv,Стоянов,Стоянів
2218069,Radekhiv,Радехов,Радехів
2218070,Mukachevo,Мукачево,Мукачево
2218071,Kamenka B,Каменка-Бугская,Кам'янка-Бузька
2218072,Zadvore,Задворье,Задвір'я
2218073,Borshchovychi,Борщовичи,Борщовичи
2218074,Bryukhovychi,Брюховичи,Брюховичі
2218075,Vadul-Siret,Вадул Сирет,Вадул-Сірет
2218076,Mostyska 1,Мостиска 1,Мостиська 1
2218077,Karapchiv,Карапчив,Карапчів
2218078,Storozhynets,Сторожинец,Сторожинець
2218079,Berehomet,Берегомет,Берегомет
2218080,Sarny,Сарны,Сарни
2218081,Sknyliv,Скнилов,Скнилів
2218082,Shchyrets 2,Щирец 2,Щирець 2
2218083,Mykolayv-Dnistrovsky,Николаев-Днестровский,Миколаїв-Дніст.
2218084,Bilche,Бильче,Більче-Вол.
2218085,Mostyska 2,Мостиска 2,Мостиська 2
2218086,Lyubentsi,Любенцы,Любинці
2218087,Verkhnye Synovydne,Верхнесиневидное,Верхньосинєвидне
2218088,Skole,Сколе,Сколе
2218089,Tukhlya,Тухля,Тухля
2218090,Stry,Стрый,Стрий
2218091,Slavske,Славско,Славське
2218092,Sykhiv,Сихов,Сихів
2218093,Davydiv,Давыдов,Давидів
2218094,Hlibovychi,Глебовичи,Глібовичі
2218095,Uzhhorod,Ужгород,Ужгород
2218096,Vybranivka,Выбрановка,Вибранівка
2218097,Borynychi,Борыничи,Бориничі
2218098,Khodoriv,Ходоров,Ходорів
2218099,Zhydachiv,Жидачев,Жидачів
2218100,Svydovets,Свидовец,Свидовець
2218101,Hnizdychiv,Гнездычев,Гніздичів
2218102,Khodovychi,Ходовичи,Ходовичі
2218103,Zavadiv,Завадов,Завадів
2218104,Zashkiv,Зашков,Зашків
2218105,Tyachiv,Тячево,Тячів
2218106,Kulykiv,Куликов,Куликів
2218107,Matsoshyn,Мацошин,Мацошин
2218108,Dobrosyn,Добросин,Добросин
2218109,Komarno,Комарно,Комарне
2218110,Lavrykiv,Лавриков,Лавриків
2218111,Rudky,Рудки,Рудки
2218112,Stary Sambir,Старый Самбор,Старий Самбор
2218113,Strilky,Стрылки,Стрілки
2218114,Yasenytsya,Ясеница,Ясениця
2218115,Chop,Чоп,Чоп-Пас.
2218116,Yavora,Явора,Явора
2218117,Yablonka,Яблонка,Яблонка
2218118,Syanky,Сянки,Сянки
2218119,Shcherbyn,Щербин,Щербин
2218120,Antonivka,Антоновка,Антонівка
2218121,Volosyanka-Zakarpat.,Волосянка-Закарпат.,Волосянка-Закарп
2218122,Velyky Berezny,Великий Березный,Великий Березний
2218123,Perechyn,Перечин,Перечин
2218124,Kamianica,Камяница,Кам'яниця
2218125,Radyvyliv,Радивилов,Радивилів
2218126,Strumkivka,Струмковка,Струмківка
2218127,Batovo,Батево,Батьово
2218128,Kosyny,Косины,Косини
2218129,Berehove,Берегово,Берегово
2218130,Barkasovo,Баркасово,Баркасове
2218131,Lypnyk,Липник,Липник
2218132,Skotarske,Скатарске,Скотарське
2218133,Verkhni Hayi,Верхние Гаи,Верхні Гаї
2218134,Chynadiyevo,Чинадиево,Чинадієво
2218135,Chortkiv,Чертков,Чортків
2218136,Kolchyno,Колчино,Кольчине
2218137,Klyucharky,Ключарки,Ключарки
2218138,Dobrivlyany,Добровляны,Добрівляни
2218139,Pluhiv,Плугов,Плугів
2218140,Borzhava,Боржава,Боржава
2218141,Zboriv,Зборов,Зборів
2218142,Ozerna,Озерна,Озерна
2218143,Hlybochok-Velyky,Глубочек-Великий,Глибочек-Вел.
2218144,Berezovytsya-Ostriv,Березовица-Остров,Березовиця-Острів
2218145,Volovets,Воловец,Воловець
2218146,Proshova,Прошова,Прошова
2218147,Mykulyntsi-Strusov,Микулинцы-Струсов,Микулинці-Струсов
2218148,Trembovlya,Трембовля,Теребовля
2218149,Derenivka,Дереневка,Деренівка
2218150,Brody,Броды,Броди
2218151,Khorostkiv,Хоростков,Хоростків
2218152,Kopychyntsi,Копычинцы,Копичинці
2218153,Hodynkivtsi,Годынковцы,Гадинківці
2218154,Vyhnanka,Выгнанка,Вигнанка
2218155,Drohobych,Дрогобыч,Дрогобич
2218156,Bila Chortkivska,Белая Чертковская,Біла Чортківська
2218157,Byskovychi,Бисковичи,Бисковичі
2218158,Nadyby,Надыбы,Надиби
2218159,Horodovychi,Городовичи,Городовичі
